id,goals,assists,cleansheets,influence,creativity,threat,ict,minutes,gw
355,0,0,0,14.4,0.5,0.0,1.5,17,21
356,0,0,0,0.0,0.0,0.0,0.0,0,21
357,0,0,0,5.4,5.9,2.0,1.3,59,21
358,0,0,0,17.8,0.0,0.0,1.8,90,21
359,0,0,0,0.0,0.0,0.0,0.0,0,21
360,0,0,0,0.0,0.0,0.0,0.0,0,21
361,0,0,0,0.0,0.0,0.0,0.0,0,21
376,0,0,1,12.4,23.1,5.0,4.1,90,21
377,0,0,1,16.8,0.5,4.0,2.1,90,21
378,0,0,0,4.0,1.0,17.0,2.2,7,21
379,0,0,0,0.0,0.0,0.0,0.0,0,21
380,0,1,1,38.8,29.7,0.0,6.9,90,21
381,0,0,0,0.0,0.0,0.0,0.0,0,21
382,0,0,1,15.2,0.0,0.0,1.5,90,21
383,0,0,0,0.0,0.0,0.0,0.0,0,21
384,0,0,0,0.0,0.0,0.0,0.0,0,21
401,0,0,0,21.8,3.5,52.0,7.7,90,21
402,0,0,0,11.4,2.3,8.0,2.2,53,21
403,0,0,0,20.0,14.2,0.0,3.4,90,21
404,0,0,0,8.8,0.8,0.0,1.0,53,21
405,0,0,0,0.0,0.0,0.0,0.0,0,21
406,0,0,0,13.8,34.5,6.0,5.4,36,21
407,0,0,0,22.2,3.2,0.0,2.5,90,21
408,0,0,0,0.0,0.0,0.0,0.0,0,21
423,0,0,0,26.2,0.0,0.0,2.6,90,21
433,0,0,0,0.0,0.0,0.0,0.0,0,21
439,0,0,0,21.0,0.6,2.0,2.4,90,21
440,0,0,0,0.0,0.0,0.0,0.0,0,21
444,0,0,0,0.0,0.0,0.0,0.0,0,21
445,0,0,0,12.0,0.5,0.0,1.3,90,21
446,0,0,0,0.0,0.0,0.0,0.0,0,21
447,0,0,0,0.0,0.0,0.0,0.0,0,21
452,0,0,0,17.2,20.6,4.0,4.2,90,21
454,0,0,0,26.0,12.8,6.0,4.5,90,21
455,0,0,0,0.0,0.0,0.0,0.0,0,21
458,0,0,0,19.8,4.9,0.0,2.5,90,21
459,0,0,0,28.2,10.3,6.0,4.5,90,21
467,0,0,0,0.0,0.0,0.0,0.0,0,21
473,0,0,0,0.0,0.0,0.0,0.0,0,21
475,0,0,0,0.4,0.0,0.0,0.0,21,21
477,0,0,0,0.0,0.0,0.0,0.0,0,21
478,0,0,0,13.6,3.3,0.0,1.7,90,21
481,0,0,0,0.0,0.0,0.0,0.0,0,21
484,0,0,0,0.0,0.0,0.0,0.0,0,21
485,0,0,0,0.0,0.0,0.0,0.0,0,21
486,0,0,1,20.0,17.6,2.0,4.0,90,21
493,0,0,0,33.6,0.6,22.0,5.6,90,21
498,0,0,0,3.6,0.9,0.0,0.5,44,21
503,0,0,0,0.0,0.0,0.0,0.0,0,21
506,0,0,0,23.2,16.2,18.0,5.7,90,21
511,0,0,0,21.0,20.1,0.0,4.1,90,21
515,0,0,0,0.0,0.0,0.0,0.0,0,21
518,0,0,0,10.4,28.3,0.0,3.9,90,21
519,0,0,0,1.6,0.3,0.0,0.2,45,21
529,0,0,0,0.0,0.0,0.0,0.0,0,21
532,0,0,0,0.0,0.0,0.0,0.0,0,21
536,0,0,0,0.0,0.0,0.0,0.0,0,21
542,0,0,0,0.0,0.0,0.0,0.0,0,21
544,0,0,0,19.2,1.8,0.0,2.1,90,21
545,0,0,0,0.0,0.0,0.0,0.0,0,21
546,0,0,0,0.0,0.0,0.0,0.0,0,21
549,0,0,0,0.0,0.0,0.0,0.0,0,21
552,0,0,0,0.0,0.0,0.0,0.0,0,21
572,0,0,0,0.0,0.0,0.0,0.0,0,21
575,0,0,0,0.0,0.0,0.0,0.0,0,21
577,0,0,0,0.0,0.0,0.0,0.0,0,21
578,0,0,0,0.0,0.0,0.0,0.0,0,21
579,0,0,0,0.0,0.0,0.0,0.0,0,21
583,0,0,0,0.0,0.0,0.0,0.0,0,21
586,0,0,0,0.0,0.0,0.0,0.0,0,21
587,0,0,0,0.0,0.0,0.0,0.0,0,21
589,0,0,0,0.0,0.0,0.0,0.0,0,21
15,0,0,1,7.6,17.8,0.0,2.5,90,21
16,0,0,0,0.0,0.0,0.0,0.0,0,21
17,0,0,0,0.0,0.0,0.0,0.0,0,21
18,0,0,1,14.2,7.3,0.0,2.2,90,21
19,0,0,1,9.8,2.2,4.0,1.6,90,21
20,0,0,0,0.0,0.0,0.0,0.0,0,21
21,0,0,0,0.6,0.3,0.0,0.1,8,21
28,0,0,0,0.2,0.1,0.0,0.0,12,21
29,1,1,0,45.4,34.9,23.0,10.3,90,21
30,0,0,0,0.0,0.0,0.0,0.0,0,21
31,0,0,0,0.0,0.0,0.0,0.0,0,21
32,0,0,0,0.0,0.0,0.0,0.0,0,21
33,0,0,0,0.0,0.0,0.0,0.0,0,21
34,0,0,0,0.0,0.0,0.0,0.0,0,21
35,0,0,0,0.0,0.0,0.0,0.0,0,21
36,0,0,0,0.0,0.0,0.0,0.0,0,21
49,0,0,0,0.0,0.0,0.0,0.0,0,21
50,1,0,0,36.4,31.6,22.0,9.0,22,21
51,0,0,0,0.0,0.0,0.0,0.0,0,21
52,0,0,0,0.0,0.0,0.0,0.0,0,21
53,0,0,0,0.0,4.0,2.0,0.4,45,21
54,0,0,0,14.2,3.2,10.0,2.7,90,21
55,0,0,0,0.0,0.0,0.0,0.0,0,21
56,0,0,0,0.0,0.0,0.0,0.0,0,21
57,0,0,0,0.0,0.0,0.0,0.0,0,21
75,0,0,0,12.6,16.9,19.0,4.9,45,21
76,0,0,0,0.0,0.0,0.0,0.0,0,21
77,0,0,0,4.4,5.0,0.0,0.9,45,21
78,0,0,0,0.0,0.0,0.0,0.0,0,21
79,0,0,0,15.8,6.4,2.0,2.4,90,21
80,0,0,0,0.0,0.0,0.0,0.0,0,21
81,0,0,0,7.2,6.8,6.0,2.0,67,21
82,0,0,0,15.8,3.1,0.0,1.9,90,21
96,0,0,0,4.6,27.8,10.0,4.2,45,21
97,0,0,0,9.6,30.9,1.0,4.2,90,21
98,0,0,0,0.0,0.5,0.0,0.1,45,21
99,0,0,0,0.0,0.0,0.0,0.0,0,21
100,0,0,0,0.0,0.0,0.0,0.0,0,21
101,0,1,0,29.2,51.6,12.0,9.3,90,21
102,0,0,0,6.0,25.2,48.0,7.9,90,21
113,0,0,0,8.2,17.4,4.0,3.0,90,21
114,0,0,0,0.0,0.0,0.0,0.0,0,21
115,0,0,0,0.0,0.0,0.0,0.0,0,21
116,0,0,0,2.2,4.9,46.0,5.3,24,21
117,0,0,0,0.0,0.0,0.0,0.0,0,21
118,0,0,0,18.0,1.8,0.0,2.0,90,21
119,0,0,0,32.8,48.3,13.0,9.4,90,21
120,0,0,0,0.0,0.0,0.0,0.0,0,21
121,0,0,0,0.0,0.0,0.0,0.0,0,21
133,0,1,0,20.6,21.9,31.0,7.4,90,21
134,0,0,0,11.8,3.9,10.0,2.6,90,21
135,0,0,0,0.0,0.0,0.0,0.0,0,21
136,0,0,0,4.8,2.1,21.0,2.8,59,21
137,0,0,0,0.0,0.0,0.0,0.0,0,21
138,0,0,0,14.4,3.3,36.0,5.4,90,21
139,0,0,0,12.8,0.5,2.0,1.5,45,21
140,0,0,0,0.0,0.0,0.0,0.0,0,21
150,1,0,0,36.8,2.0,37.0,7.6,90,21
151,0,0,0,10.0,40.6,0.0,5.1,65,21
152,0,0,0,0.0,0.0,0.0,0.0,0,21
153,0,1,0,0.0,1.6,18.0,2.0,31,21
154,0,0,0,4.4,6.3,4.0,1.5,90,21
155,0,0,0,0.0,0.0,0.0,0.0,0,21
156,0,0,0,0.0,0.0,0.0,0.0,0,21
157,0,0,0,15.8,25.9,3.0,4.5,90,21
158,0,0,0,0.0,0.0,0.0,0.0,0,21
171,1,0,1,49.8,46.3,35.0,13.1,76,21
172,0,0,0,0.0,0.0,0.0,0.0,0,21
173,0,0,0,0.0,0.0,0.0,0.0,0,21
174,0,0,0,0.0,0.0,0.0,0.0,0,21
175,0,0,0,0.0,3.0,13.0,1.3,27,21
176,0,1,1,34.6,15.4,7.0,5.7,90,21
177,0,0,0,0.0,0.0,0.0,0.0,0,21
178,0,0,0,0.0,0.0,0.0,0.0,0,21
179,0,0,0,0.0,0.0,0.0,0.0,0,21
180,1,0,0,34.6,1.4,7.0,4.3,13,21
191,1,0,1,46.8,40.2,90.0,17.7,90,21
192,1,0,1,45.4,15.8,88.0,14.9,77,21
193,0,0,0,0.0,0.0,0.0,0.0,0,21
194,0,0,0,0.0,0.0,0.0,0.0,0,21
195,0,0,0,0.0,0.0,0.0,0.0,2,21
196,0,0,0,0.0,0.0,0.0,0.0,0,21
197,0,0,0,0.0,0.0,0.0,0.0,0,21
198,0,0,1,23.4,53.9,10.0,8.7,90,21
199,0,0,1,3.6,6.3,6.0,1.6,90,21
200,0,0,1,15.6,18.2,2.0,3.6,90,21
201,0,0,0,0.0,0.0,0.0,0.0,0,21
214,0,0,0,0.0,0.0,0.0,0.0,1,21
215,0,0,0,16.4,27.3,10.0,5.4,90,21
216,0,0,0,0.0,0.0,0.0,0.0,0,21
217,0,1,0,22.6,45.6,49.0,11.7,90,21
218,0,0,0,0.0,0.0,0.0,0.0,0,21
219,0,0,0,2.8,1.5,0.0,0.4,7,21
220,0,0,0,14.6,28.8,21.0,6.4,82,21
221,0,0,0,34.4,1.0,4.0,3.9,90,21
222,0,1,0,28.6,23.1,7.0,5.9,90,21
238,0,0,0,0.0,0.0,0.0,0.0,0,21
239,0,0,0,12.6,25.1,14.0,5.2,90,21
240,0,0,0,0.0,0.0,0.0,0.0,0,21
241,0,0,0,0.0,15.3,8.0,2.3,57,21
242,0,0,0,2.6,16.3,2.0,2.1,9,21
243,0,0,0,0.0,1.8,4.0,0.6,57,21
244,0,0,0,18.4,19.3,22.0,6.0,90,21
245,0,0,0,0.0,0.0,0.0,0.0,0,21
246,0,0,0,1.0,12.8,6.0,2.0,32,21
247,0,0,0,13.8,16.5,2.0,3.2,80,21
248,0,0,0,0.0,0.0,0.0,0.0,0,21
249,0,0,0,0.0,0.0,0.0,0.0,0,21
250,0,0,0,0.0,0.0,0.0,0.0,0,21
265,1,1,1,65.4,55.4,83.0,20.4,90,21
266,0,0,0,5.4,1.5,8.0,1.5,90,21
267,0,0,0,0.0,0.0,0.0,0.0,0,21
268,0,0,0,0.0,0.0,0.0,0.0,0,21
269,0,0,0,14.8,37.8,2.0,5.5,45,21
270,0,0,0,2.6,0.2,0.0,0.3,45,21
271,0,0,0,5.0,0.6,12.0,1.8,90,21
282,0,0,0,16.0,12.6,7.0,3.6,90,21
283,0,1,0,65.8,62.2,24.0,15.2,90,21
284,0,0,0,3.0,0.0,0.0,0.3,12,21
285,0,0,0,3.0,0.0,0.0,0.3,7,21
286,0,0,0,7.8,18.9,10.0,3.7,90,21
287,1,0,1,44.8,14.6,60.0,11.9,77,21
288,0,0,0,0.0,0.0,0.0,0.0,0,21
289,0,0,0,7.2,3.1,8.0,1.8,90,21
290,0,0,0,0.0,0.0,0.0,0.0,0,21
300,0,0,0,0.0,0.0,0.0,0.0,0,21
301,0,0,0,5.8,8.2,2.0,1.6,90,21
302,0,0,0,17.2,11.3,0.0,2.9,77,21
320,0,0,1,18.2,27.0,59.0,10.4,90,21
321,0,0,1,23.2,32.6,0.0,5.6,90,21
322,0,0,0,0.0,0.0,0.0,0.0,0,21
323,0,0,1,10.0,29.8,26.0,6.6,89,21
324,0,0,0,0.0,0.0,0.0,0.0,0,21
325,0,0,1,14.6,15.4,4.0,3.4,90,21
326,0,0,0,0.0,0.0,0.0,0.0,0,21
327,0,0,0,0.0,0.0,0.0,0.0,0,21
328,0,0,0,0.0,0.0,0.0,0.0,1,21
342,0,0,0,0.0,0.0,0.0,0.0,0,21
343,0,0,0,9.6,19.8,8.0,3.7,90,21
344,0,0,0,4.2,13.2,31.0,4.8,90,21
345,0,0,0,16.2,2.7,41.0,6.0,90,21
346,0,0,0,2.4,0.8,0.0,0.3,15,21
347,0,0,0,0.0,0.0,0.0,0.0,0,21
348,0,0,0,0.0,0.0,0.0,0.0,0,21
349,0,0,0,5.4,1.7,0.0,0.7,90,21
350,0,0,0,0.0,0.0,0.0,0.0,0,21
351,0,0,0,0.0,0.0,0.0,0.0,0,21
352,0,0,0,0.0,0.0,0.0,0.0,0,21
368,1,0,0,53.4,24.4,19.0,9.7,90,21
369,0,0,0,0.0,0.0,0.0,0.0,1,21
370,0,0,0,0.0,0.0,0.0,0.0,0,21
371,0,0,0,0.0,0.0,0.0,0.0,0,21
372,0,0,0,0.0,0.0,0.0,0.0,0,21
373,0,0,0,10.8,1.7,1.0,1.4,90,21
374,0,0,0,15.0,2.8,9.0,2.7,90,21
375,0,0,0,0.0,0.0,0.0,0.0,0,21
389,0,0,0,0.0,0.0,0.0,0.0,0,21
390,1,0,1,41.2,2.9,35.0,7.9,67,21
391,0,0,0,5.8,12.0,33.0,5.1,22,21
392,0,0,0,0.0,0.0,0.0,0.0,0,21
393,0,1,1,27.4,45.2,6.0,7.9,82,21
394,0,0,0,0.0,0.0,0.0,0.0,0,21
395,0,1,1,34.2,11.9,0.0,4.6,90,21
396,2,0,1,80.6,14.4,26.0,12.1,90,21
397,0,0,0,0.0,0.0,0.0,0.0,0,21
398,0,0,0,0.0,0.0,0.0,0.0,0,21
399,0,0,1,7.2,10.1,39.0,5.6,90,21
400,0,0,0,0.0,0.0,0.0,0.0,0,21
414,0,0,0,5.6,3.1,17.0,2.6,36,21
415,0,1,0,35.8,36.6,17.0,8.9,90,21
416,0,0,0,0.0,0.0,0.0,0.0,0,21
417,0,0,0,21.4,32.5,8.0,6.2,90,21
418,0,0,0,0.0,0.0,0.0,0.0,0,21
419,0,0,0,0.0,0.0,0.0,0.0,0,21
420,0,0,0,8.2,23.3,2.0,3.4,90,21
421,0,0,0,18.2,42.7,39.0,10.0,90,21
422,0,0,0,0.0,0.0,0.0,0.0,0,21
430,0,0,0,0.0,0.0,0.0,0.0,0,21
431,0,0,1,13.2,13.2,54.0,8.0,65,21
432,0,0,0,3.8,11.3,0.0,1.5,17,21
435,0,0,0,0.0,0.0,0.0,0.0,0,21
438,0,0,0,6.2,0.7,12.0,1.9,57,21
441,0,0,0,0.0,0.0,0.0,0.0,0,21
442,0,0,0,6.4,0.4,0.0,0.7,24,21
443,0,0,0,13.0,3.8,0.0,1.7,90,21
448,0,0,1,12.2,26.3,9.0,4.8,90,21
453,0,0,0,0.0,0.0,0.0,0.0,0,21
456,0,0,0,0.0,0.0,0.0,0.0,0,21
462,0,0,0,0.0,0.0,0.0,0.0,0,21
463,0,0,1,5.0,17.1,32.0,5.4,72,21
465,0,0,1,7.8,26.4,2.0,3.6,77,21
469,0,0,0,0.0,0.0,0.0,0.0,0,21
470,0,1,0,36.2,26.7,41.0,10.4,90,21
472,0,0,0,0.0,0.0,0.0,0.0,0,21
476,0,0,0,0.0,0.0,0.0,0.0,0,21
480,0,0,0,0.0,0.0,0.0,0.0,0,21
482,0,0,0,0.0,0.0,0.0,0.0,0,21
483,0,0,0,0.0,0.0,0.0,0.0,0,21
488,1,0,1,48.4,53.6,26.0,12.8,61,21
489,0,0,0,0.8,0.5,20.0,2.1,28,21
490,0,0,0,0.0,0.0,0.0,0.0,0,21
491,0,0,0,4.2,1.5,0.0,0.6,90,21
492,0,0,0,0.0,0.0,0.0,0.0,0,21
497,0,0,0,0.0,0.0,0.0,0.0,0,21
499,0,0,0,0.0,0.0,0.0,0.0,0,21
500,0,0,0,0.0,0.0,0.0,0.0,0,21
505,0,0,0,0.0,0.9,4.0,0.3,45,21
507,0,0,0,0.0,0.0,0.0,0.0,0,21
508,0,0,0,0.0,0.0,0.0,0.0,0,21
510,0,0,0,0.0,0.0,0.0,0.0,0,21
516,0,0,0,15.6,31.3,2.0,4.9,67,21
517,0,0,0,0.0,0.0,0.0,0.0,0,21
522,0,0,0,3.0,0.4,0.0,0.3,12,21
523,0,0,1,15.0,15.5,14.0,4.5,65,21
524,0,0,0,19.6,6.7,6.0,3.2,90,21
525,0,1,0,29.0,26.0,29.0,8.4,90,21
527,0,0,0,0.0,0.0,0.0,0.0,0,21
528,1,0,0,35.8,13.1,17.0,6.6,65,21
533,0,0,0,0.0,0.0,0.0,0.0,0,21
537,0,0,0,18.2,3.1,46.0,6.7,90,21
539,0,0,0,9.2,15.5,12.0,3.7,90,21
540,0,0,0,0.0,0.0,0.0,0.0,0,21
541,0,0,0,6.6,0.8,17.0,2.4,21,21
550,0,0,0,0.0,0.0,0.0,0.0,1,21
557,0,0,0,0.0,0.0,0.0,0.0,0,21
560,0,0,0,0.0,0.0,0.0,0.0,0,21
563,0,0,0,0.0,0.0,0.0,0.0,0,21
564,0,0,0,0.0,0.0,0.0,0.0,0,21
565,0,0,0,0.0,0.0,0.0,0.0,0,21
566,0,0,0,0.0,0.0,0.0,0.0,0,21
567,0,0,0,0.0,0.0,0.0,0.0,0,21
568,0,0,0,0.0,0.0,0.0,0.0,0,21
569,0,0,0,0.0,0.0,0.0,0.0,0,21
571,0,0,0,0.0,0.0,0.0,0.0,0,21
574,0,0,0,0.0,0.0,0.0,0.0,0,21
576,0,0,0,0.0,0.0,0.0,0.0,0,21
580,0,0,0,4.4,21.0,2.0,2.7,7,21
584,0,0,0,0.0,0.0,0.0,0.0,0,21
588,0,0,0,0.0,0.0,0.0,0.0,0,21
11,0,0,1,9.6,18.9,16.0,4.5,90,21
12,0,0,1,10.8,26.8,50.0,8.8,81,21
13,0,0,0,0.0,0.0,0.0,0.0,0,21
26,0,0,0,0.0,0.3,12.0,1.0,19,21
44,0,0,0,0.0,0.0,0.0,0.0,0,21
45,0,0,0,0.0,0.0,0.0,0.0,0,21
46,0,0,0,0.0,0.0,0.0,0.0,0,21
67,0,0,0,7.0,25.0,8.0,4.0,90,21
68,0,0,0,0.0,0.0,0.0,0.0,0,21
69,0,0,0,8.6,4.3,7.0,2.0,90,21
70,0,0,0,0.0,1.2,2.0,0.2,64,21
71,0,0,0,0.0,0.0,0.0,0.0,0,21
90,0,0,0,0.0,3.3,3.0,0.2,45,21
91,1,0,0,28.8,24.3,54.0,10.7,90,21
92,0,0,0,0.0,0.0,0.0,0.0,0,21
110,0,0,0,0.0,0.0,0.0,0.0,0,21
129,0,0,0,0.0,0.0,0.0,0.0,0,21
130,1,0,0,37.0,12.3,35.0,8.4,30,21
146,0,0,0,0.0,0.0,0.0,0.0,0,21
147,0,0,0,0.0,2.0,26.0,2.7,90,21
166,0,0,0,0.0,0.0,0.0,0.0,0,21
167,0,0,1,6.4,13.3,44.0,6.4,62,21
187,0,0,1,1.2,5.6,58.0,6.5,90,21
188,0,0,0,1.0,3.1,0.0,0.4,12,21
210,0,0,0,0.0,0.0,0.0,0.0,0,21
211,2,0,0,74.2,24.7,93.0,19.2,90,21
232,0,0,0,0.0,0.0,0.0,0.0,0,21
233,0,0,0,3.4,3.8,30.0,3.7,90,21
234,0,0,0,0.4,2.0,18.0,2.0,32,21
260,0,0,0,6.4,11.0,0.0,1.7,90,21
261,0,0,0,0.0,0.0,0.0,0.0,0,21
278,0,0,1,0.0,1.0,24.0,2.4,82,21
279,0,0,0,0.0,0.0,0.0,0.0,0,21
298,0,0,0,3.0,0.5,4.0,0.8,24,21
303,0,0,0,8.8,6.5,7.0,2.2,65,21
312,0,0,0,0.0,0.0,0.0,0.0,0,21
313,1,0,1,41.8,1.3,41.0,8.4,75,21
314,0,0,0,0.2,1.0,0.0,0.1,14,21
315,0,0,0,0.0,3.0,7.0,1.0,32,21
316,0,0,0,0.0,0.0,0.0,0.0,0,21
338,0,0,0,13.6,30.5,31.0,7.5,74,21
339,0,0,0,0.0,0.0,0.0,0.0,0,21
362,0,0,0,3.2,23.8,6.0,3.3,90,21
363,1,1,0,58.4,24.3,47.0,13.0,72,21
364,0,0,0,0.0,0.0,0.0,0.0,0,21
365,0,0,0,0.0,0.0,0.0,0.0,0,21
385,0,0,0,0.0,0.0,0.0,0.0,0,21
386,0,0,0,0.0,0.0,0.0,0.0,0,21
387,0,0,0,0.0,0.0,0.0,0.0,0,21
409,0,0,0,0.0,4.7,26.0,2.6,90,21
410,0,0,0,2.2,11.8,6.0,2.0,24,21
428,1,0,1,43.2,1.8,54.0,9.9,70,21
434,0,0,0,0.0,0.0,0.0,0.0,0,21
437,0,0,0,0.0,0.0,0.0,0.0,0,21
451,0,0,0,0.0,0.9,26.0,2.1,45,21
457,1,0,1,32.0,4.3,29.0,6.5,90,21
460,0,1,0,7.6,12.4,38.0,5.8,90,21
461,0,0,0,0.0,0.0,0.0,0.0,0,21
464,0,0,0,0.0,0.0,0.0,0.0,0,21
466,0,0,0,8.6,1.7,23.0,3.3,90,21
468,0,0,0,12.6,19.8,43.0,7.5,90,21
487,0,0,0,0.0,0.0,0.0,0.0,0,21
496,0,0,0,0.0,2.2,6.0,0.8,24,21
501,0,0,0,6.4,0.8,35.0,4.2,25,21
502,0,0,0,5.8,16.6,33.0,5.5,90,21
504,0,0,0,0.0,0.0,0.0,0.0,0,21
509,0,0,0,0.0,0.0,0.0,0.0,0,21
512,0,0,0,0.0,0.0,0.0,0.0,0,21
514,0,0,0,0.0,0.0,0.0,0.0,0,21
520,0,0,0,0.0,0.0,0.0,0.0,0,21
534,0,0,0,3.4,0.6,29.0,3.3,45,21
535,0,0,0,0.0,0.0,0.0,0.0,0,21
538,0,0,0,0.0,0.0,0.0,0.0,1,21
547,0,0,0,0.0,0.0,0.0,0.0,0,21
554,0,0,0,0.0,0.0,0.0,0.0,0,21
559,0,0,0,0.0,0.0,0.0,0.0,0,21
561,0,0,0,0.0,0.0,0.0,0.0,0,21
570,0,0,0,0.0,0.0,0.0,0.0,0,21
581,0,0,0,0.0,0.0,0.0,0.0,0,21
585,0,0,0,0.0,0.0,0.0,0.0,0,21
14,0,0,0,11.4,0.0,0.0,1.1,90,22
27,0,0,0,33.6,0.0,0.0,3.4,90,22
47,0,0,0,43.6,0.0,0.0,4.4,90,22
48,0,0,0,0.0,0.0,0.0,0.0,0,22
72,0,0,0,0.0,0.0,0.0,0.0,0,22
73,0,0,0,0.0,0.0,0.0,0.0,0,22
74,0,0,0,15.2,0.0,0.0,1.5,90,22
93,0,0,0,32.4,0.0,0.0,3.2,90,22
94,0,0,0,0.0,0.0,0.0,0.0,0,22
95,0,0,0,0.0,0.0,0.0,0.0,0,22
111,0,0,1,7.6,0.0,0.0,0.8,90,22
112,0,0,0,0.0,0.0,0.0,0.0,0,22
131,0,0,0,26.0,0.0,0.0,2.6,90,22
132,0,0,0,0.0,0.0,0.0,0.0,0,22
148,0,0,1,19.2,0.0,0.0,1.9,90,22
149,0,0,0,0.0,0.0,0.0,0.0,0,22
168,0,0,0,48.8,0.0,0.0,4.9,90,22
169,0,0,0,0.0,0.0,0.0,0.0,0,22
170,0,0,0,0.0,0.0,0.0,0.0,0,22
189,0,0,1,24.8,0.0,0.0,2.5,90,22
190,0,0,0,0.0,0.0,0.0,0.0,0,22
212,0,0,0,2.8,0.0,0.0,0.3,90,22
213,0,0,0,0.0,0.0,0.0,0.0,0,22
235,0,0,1,18.0,0.0,0.0,1.8,90,22
236,0,0,0,0.0,0.0,0.0,0.0,0,22
237,0,0,0,0.0,0.0,0.0,0.0,0,22
262,0,0,0,19.8,0.0,0.0,2.0,90,22
263,0,0,0,0.0,0.0,0.0,0.0,0,22
264,0,0,0,0.0,0.0,0.0,0.0,0,22
280,0,0,0,8.2,0.0,0.0,0.8,90,22
281,0,0,0,0.0,0.0,0.0,0.0,0,22
299,0,0,0,0.0,0.0,0.0,0.0,0,22
317,0,0,0,0.0,0.0,0.0,0.0,0,22
318,0,0,0,29.0,0.0,0.0,2.9,90,22
319,0,0,0,0.0,0.0,0.0,0.0,0,22
340,0,0,0,0.0,0.0,0.0,0.0,0,22
341,0,0,0,42.0,0.0,0.0,4.2,90,22
366,0,0,1,6.0,0.0,0.0,0.6,90,22
367,0,0,0,0.0,0.0,0.0,0.0,0,22
388,0,0,0,0.0,0.0,0.0,0.0,14,22
411,0,0,0,1.8,0.0,0.0,0.2,90,22
412,0,0,0,0.0,0.0,0.0,0.0,0,22
413,0,0,0,0.0,0.0,0.0,0.0,0,22
427,0,0,0,0.0,0.0,0.0,0.0,0,22
429,0,0,0,0.0,0.0,0.0,0.0,0,22
436,0,0,0,0.0,0.0,0.0,0.0,0,22
449,0,0,0,0.0,0.0,0.0,0.0,0,22
450,0,0,0,0.0,0.0,0.0,0.0,0,22
471,0,0,1,14.8,0.0,0.0,1.5,90,22
474,0,0,0,0.0,0.0,0.0,0.0,0,22
479,0,0,0,0.0,0.0,0.0,0.0,0,22
494,0,0,0,0.0,0.0,0.0,0.0,0,22
495,0,0,0,0.0,0.0,0.0,0.0,0,22
513,0,0,0,0.0,0.0,0.0,0.0,0,22
521,0,0,0,0.0,0.0,0.0,0.0,0,22
526,0,0,0,0.0,0.0,0.0,0.0,0,22
530,0,0,0,0.0,0.0,0.0,0.0,0,22
531,0,0,0,0.0,0.0,0.0,0.0,0,22
543,0,0,0,0.0,0.0,0.0,0.0,0,22
548,0,0,0,0.0,0.0,0.0,0.0,0,22
551,0,0,0,0.0,0.0,0.0,0.0,0,22
553,0,0,0,13.8,0.0,0.0,1.4,75,22
555,0,0,0,0.0,0.0,0.0,0.0,0,22
556,0,0,0,0.0,0.0,0.0,0.0,0,22
558,0,0,0,0.0,0.0,0.0,0.0,0,22
562,0,0,0,0.0,0.0,0.0,0.0,0,22
573,0,0,0,0.0,0.0,0.0,0.0,0,22
582,0,0,0,0.0,0.0,0.0,0.0,0,22
1,0,0,0,0.0,0.0,0.0,0.0,0,22
2,0,0,0,0.0,0.0,0.0,0.0,0,22
3,0,0,0,13.8,3.6,6.0,2.3,90,22
4,0,0,0,11.0,1.3,0.0,1.2,90,22
5,0,0,0,16.4,0.2,2.0,1.9,90,22
6,0,0,0,0.0,0.0,0.0,0.0,0,22
7,0,0,0,0.0,0.0,0.0,0.0,0,22
8,0,0,0,0.0,0.0,0.0,0.0,0,22
9,0,0,0,0.0,0.0,0.0,0.0,0,22
10,0,0,0,0.0,0.0,0.0,0.0,0,22
22,0,0,0,15.8,30.5,0.0,4.6,90,22
23,0,0,0,0.0,0.0,0.0,0.0,0,22
24,0,0,0,12.6,1.5,0.0,1.4,90,22
25,0,0,0,12.6,0.3,2.0,1.5,90,22
37,0,0,0,28.4,10.3,0.0,3.9,90,22
38,0,0,0,10.0,11.7,2.0,2.4,61,22
39,0,0,0,12.8,3.1,4.0,2.0,90,22
40,0,0,0,0.0,0.0,0.0,0.0,0,22
41,0,0,0,0.0,0.0,0.0,0.0,0,22
42,0,0,0,25.4,0.9,40.0,6.6,90,22
43,0,0,0,0.0,0.0,0.0,0.0,0,22
58,0,0,0,22.0,0.7,2.0,2.5,90,22
59,0,0,0,17.0,2.8,0.0,2.0,90,22
60,0,0,0,0.0,0.0,0.0,0.0,0,22
61,0,0,0,0.0,0.0,0.0,0.0,0,22
62,0,0,0,25.6,12.0,0.0,3.8,90,22
63,0,0,0,9.6,12.8,3.0,2.5,90,22
64,0,0,0,0.0,0.0,0.0,0.0,0,22
65,0,0,0,0.0,0.0,0.0,0.0,0,22
66,0,0,0,0.0,0.0,0.0,0.0,0,22
83,0,0,0,27.8,0.0,65.0,9.3,90,22
84,0,0,0,16.4,0.1,0.0,1.7,90,22
85,0,0,0,13.0,0.6,0.0,1.4,90,22
86,0,0,0,0.0,0.0,0.0,0.0,0,22
87,0,0,0,8.6,1.1,0.0,1.0,90,22
88,0,0,0,0.0,0.0,0.0,0.0,0,22
89,0,0,0,0.0,0.0,0.0,0.0,0,22
103,0,0,0,0.0,0.0,0.0,0.0,0,22
104,0,0,1,14.4,0.8,0.0,1.5,90,22
