id,stats.clean_sheets,gw,G,A,Sh90,KP90,Min,team_id,team
422,0,1,0.0,0.0,0.0,2.0,45.0,8,Everton
430,0,1,0.0,0.0,0.0,0.0,3.0,5,Burnley
431,0,1,0.0,0.0,3.0,3.0,30.0,6,Chelsea
432,0,1,0.0,0.0,0.0,2.0,90.0,6,Chelsea
435,0,1,0.0,0.0,0.0,0.0,0.0,14,Norwich
438,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
441,0,1,0.0,0.0,0.0,0.0,11.0,15,Sheffield Utd
442,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
443,1,1,0.0,0.0,0.0,0.0,90.0,11,Man City
448,1,1,0.0,0.0,3.0,3.0,90.0,9,Leicester
453,0,1,0.0,0.0,2.0,0.0,90.0,15,Sheffield Utd
456,0,1,0.0,0.0,0.0,0.0,0.0,15,Sheffield Utd
462,0,1,0.0,0.0,0.0,0.0,0.0,6,Chelsea
463,0,1,0.0,0.0,2.0,4.0,90.0,6,Chelsea
465,0,1,0.0,0.0,3.0,1.5,60.0,2,Aston Villa
469,0,1,0.0,0.0,0.0,0.0,24.0,1,Arsenal
470,0,1,0.0,0.0,0.0,12.86,7.0,2,Aston Villa
472,0,1,0.0,0.0,0.0,0.0,0.0,15,Sheffield Utd
476,0,1,0.0,0.0,2.0,2.0,90.0,3,Bournemouth
480,0,1,0.0,0.0,0.0,0.0,0.0,9,Leicester
482,0,1,0.0,0.0,0.0,0.0,0.0,13,Newcastle
483,0,1,0.0,0.0,0.0,0.0,0.0,13,Newcastle
488,0,1,0.0,0.0,0.0,0.0,17.0,1,Arsenal
489,1,1,0.0,0.0,0.0,2.47,73.0,1,Arsenal
490,1,1,0.0,0.0,1.36,0.0,66.0,1,Arsenal
491,0,1,0.0,0.0,0.0,0.0,0.0,2,Aston Villa
492,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
497,0,1,0.0,0.0,0.0,0.0,45.0,8,Everton
499,0,1,0.0,0.0,0.0,0.0,0.0,13,Newcastle
500,0,1,0.0,0.0,4.29,0.0,21.0,13,Newcastle
505,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
507,0,1,0.0,0.0,0.0,0.0,0.0,14,Norwich
508,0,1,0.0,0.0,0.0,6.43,14.0,16,Southampton
510,0,1,0.0,0.0,0.0,0.0,0.0,7,Crystal Palace
516,0,1,0.0,0.0,0.0,0.0,0.0,4,Brighton
517,0,1,0.0,0.0,0.0,0.0,0.0,9,Leicester
522,0,1,0.0,0.0,0.0,0.0,0.0,15,Sheffield Utd
523,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
524,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
525,0,1,0.0,0.0,0.0,0.0,0.0,18,Watford
527,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
528,0,1,0.0,0.0,0.0,0.0,0.0,20,Wolves
11,1,1,1.0,0.0,4.0,0.0,90.0,1,Arsenal
12,0,1,0.0,0.0,0.0,0.0,0.0,1,Arsenal
13,0,1,0.0,0.0,0.0,0.0,0.0,1,Arsenal
26,0,1,0.0,0.0,0.0,0.0,15.0,2,Aston Villa
44,1,1,0.0,0.0,0.0,0.0,65.0,4,Brighton
45,1,1,0.0,0.0,1.38,0.0,65.0,4,Brighton
46,0,1,1.0,0.0,3.6,0.0,25.0,4,Brighton
67,0,1,0.0,0.0,1.0,0.0,90.0,3,Bournemouth
68,0,1,0.0,0.0,1.0,1.0,90.0,3,Bournemouth
69,0,1,0.0,0.0,0.0,0.0,1.0,3,Bournemouth
70,0,1,0.0,0.0,0.0,0.0,0.0,15,Sheffield Utd
71,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
90,1,1,2.0,0.0,4.14,0.0,87.0,5,Burnley
91,1,1,0.0,0.0,1.0,0.0,90.0,5,Burnley
92,0,1,0.0,0.0,0.0,0.0,0.0,5,Burnley
110,0,1,0.0,0.0,0.0,0.0,22.0,6,Chelsea
129,1,1,0.0,0.0,0.0,1.05,86.0,7,Crystal Palace
130,0,1,0.0,0.0,0.0,0.0,4.0,7,Crystal Palace
146,0,1,0.0,0.0,0.0,0.0,0.0,7,Crystal Palace
147,1,1,0.0,0.0,1.25,1.25,72.0,8,Everton
166,1,1,0.0,0.0,0.0,0.0,90.0,9,Leicester
167,0,1,0.0,0.0,0.0,0.0,0.0,9,Leicester
187,0,1,0.0,1.0,4.04,1.01,89.0,10,Liverpool
188,0,1,1.0,0.0,1.17,2.34,77.0,10,Liverpool
210,0,1,1.0,0.0,4.5,0.0,20.0,11,Man City
211,1,1,1.0,0.0,2.57,0.0,70.0,11,Man City
232,0,1,0.0,0.0,0.0,0.0,0.0,12,Man Utd
233,1,1,2.0,0.0,4.09,0.0,88.0,12,Man Utd
234,0,1,0.0,0.0,45.0,0.0,2.0,12,Man Utd
260,0,1,0.0,0.0,0.0,0.0,0.0,13,Newcastle
261,0,1,0.0,0.0,0.0,0.0,0.0,13,Newcastle
278,0,1,1.0,0.0,3.14,2.09,86.0,14,Norwich
279,0,1,0.0,0.0,0.0,0.0,0.0,14,Norwich
298,0,1,1.0,0.0,12.86,0.0,7.0,15,Sheffield Utd
303,0,1,0.0,0.0,2.81,0.0,64.0,15,Sheffield Utd
312,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
313,0,1,0.0,0.0,0.0,1.3,69.0,16,Southampton
314,0,1,0.0,0.0,0.0,0.0,21.0,16,Southampton
315,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
316,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
338,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
339,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
362,0,1,0.0,0.0,1.0,1.0,90.0,18,Watford
363,0,1,0.0,0.0,1.91,0.0,47.0,18,Watford
364,0,1,0.0,0.0,1.18,0.0,76.0,18,Watford
365,0,1,0.0,0.0,0.0,0.0,14.0,18,Watford
385,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
386,0,1,0.0,0.0,7.83,0.0,23.0,19,West Ham
387,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
409,1,1,0.0,0.0,2.0,1.0,90.0,20,Wolves
410,1,1,0.0,0.0,3.51,1.17,77.0,20,Wolves
428,0,1,0.0,0.0,1.2,0.0,75.0,2,Aston Villa
434,0,1,0.0,0.0,0.0,0.0,4.0,14,Norwich
437,0,1,0.0,0.0,2.37,0.0,76.0,16,Southampton
451,0,1,0.0,0.0,0.0,0.0,3.0,5,Burnley
457,0,1,0.0,0.0,1.0,0.0,90.0,19,West Ham
460,0,1,0.0,0.0,2.65,0.0,68.0,6,Chelsea
461,0,1,0.0,0.0,0.0,0.0,0.0,6,Chelsea
464,0,1,0.0,0.0,0.0,0.0,0.0,10,Liverpool
466,0,1,0.0,0.0,3.0,0.0,90.0,13,Newcastle
468,1,1,0.0,0.0,1.32,1.32,68.0,7,Crystal Palace
487,0,1,0.0,0.0,0.0,0.0,13.0,20,Wolves
496,0,1,0.0,0.0,0.0,0.0,18.0,8,Everton
501,0,1,0.0,0.0,3.46,0.0,26.0,15,Sheffield Utd
502,0,1,1.0,0.0,3.6,0.0,25.0,4,Brighton
504,0,1,0.0,0.0,0.0,0.0,4.0,1,Arsenal
509,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
512,0,1,0.0,0.0,0.0,0.0,0.0,18,Watford
514,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
520,0,1,0.0,0.0,0.0,0.0,0.0,13,Newcastle
