Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA
Aston Villa,rjan,Nyland,GK,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Jack,Grealish,F,1,90,0,0,1.00,1.00,0.14,0.05
Aston Villa,Neil,Taylor,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Daniel,Drinkwater,M,1,79,0,0,0.00,0.00,0.00,0.00
Aston Villa,Tyrone,Mings,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Ahmed,Elmohamady,D,1,90,0,0,0.00,2.00,0.00,0.06
Aston Villa,Douglas,Luiz,M,1,65,0,0,0.00,0.00,0.00,0.00
Aston Villa,Kortney,Hause,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Conor,Hourihane,M,1,71,0,0,0.00,1.27,0.00,0.04
Aston Villa,Trezeguet,,S,1,19,0,0,4.74,4.74,0.05,0.05
Aston Villa,Ezri,Konsa Ngoyo,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Henri,Lansbury,S,1,11,0,0,0.00,0.00,0.00,0.00
Aston Villa,Marvelous,Nakamba,S,1,25,0,0,0.00,0.00,0.00,0.00
Norwich,Mario,Vrancic,M,1,66,0,0,1.36,0.00,0.06,0.00
Norwich,Alexander,Tettey,M,1,90,0,0,1.00,1.00,0.01,0.03
Norwich,Sam,Byram,D,1,90,0,0,0.00,1.00,0.00,0.02
Norwich,Tim,Krul,GK,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Emiliano,Buendia,M,1,90,0,0,1.00,2.00,0.06,0.12
Norwich,Ibrahim,Amadou,S,1,24,0,0,3.75,0.00,0.02,0.00
Norwich,Max,Aarons,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Grant,Hanley,D,1,81,0,0,0.00,0.00,0.00,0.00
Norwich,Jamal,Lewis,S,1,9,0,0,0.00,0.00,0.00,0.00
Norwich,Kenny,McLean,M,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Todd,Cantwell,M,1,90,0,0,2.00,0.00,0.08,0.00
Norwich,Onel,Hernandez,S,1,24,0,0,3.75,0.00,0.03,0.00
Norwich,Christoph,Zimmermann,D,1,90,0,0,1.00,0.00,0.02,0.00
Norwich,Adam,Idah,F,1,66,0,0,0.00,0.00,0.00,0.00
