,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
322,100.0,100.0,59859,0,0,-3,3,0,3,0.0,1.8,3,Ilkay,1.3,222,False,,2019-12-21T21:00:16.830224Z,52,59859.jpg,2.1,Gündogan,1.2,False,,a,11,43,50,106088,812,223242,1440,0.2,9.6,Gündogan,1495,2,1,4,24,0,0,1,7,0,0,4,298,318.2,499.3,336.0,115.4
323,0.0,0.0,145235,0,0,-3,3,0,2,0.0,0.0,0,José Ángel,0.0,440,False,Joined RB Leipzig on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T20:30:19.011146Z,47,145235.jpg,1.8,Esmorís Tasende,0.2,False,,n,11,43,11,18826,10,29155,194,0.0,2.3,Angeliño,422,0,1,0,7,0,0,0,1,0,0,1,94,92.6,164.0,58.0,31.6
324,100.0,100.0,220566,0,0,-1,1,1,3,0.0,5.2,3,Rodrigo,4.7,443,False,,2019-11-23T19:30:19.850877Z,54,220566.jpg,2.9,Hernandez,1.1,False,,a,11,43,72,163984,3902,204891,2017,0.9,13.3,Rodrigo,1863,3,1,10,23,0,0,0,6,0,0,5,400,474.6,417.8,148.0,103.9
325,100.0,100.0,121145,0,0,-3,3,0,2,0.0,0.8,0,João Pedro Cavaco,0.3,518,False,,2020-01-27T16:30:24.325085Z,52,121145.jpg,2.5,Cancelo,0.8,False,,a,11,43,25,123175,93,180241,669,0.1,4.8,Cancelo,693,0,0,2,8,0,0,0,1,0,0,3,162,144.6,158.5,81.0,38.4
326,,,432656,0,0,0,0,0,2,0.0,0.5,0,Eric,0.0,544,False,,,45,432656.jpg,1.8,Garcia,0.0,False,,a,11,43,11,7421,39,6429,132,0.0,2.4,Garcia,269,0,0,1,5,0,0,0,0,0,0,0,59,59.4,5.5,0.0,6.4
327,,,17601,0,0,0,0,0,1,0.0,0.5,0,Scott,0.0,562,False,,,40,17601.jpg,0.0,Carson,0.1,False,,a,11,43,0,7096,74,3461,134,0.0,0.0,Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
328,100.0,100.0,214590,0,0,-2,2,1,2,8.8,8.8,6,Aaron,8.3,122,False,,2019-09-30T19:00:19.435462Z,53,214590.jpg,3.2,Wan-Bissaka,14.4,False,,a,12,1,76,855610,22932,2098154,6337,1.6,14.3,Wan-Bissaka,2150,0,2,6,27,0,0,0,5,0,0,11,443,535.0,311.3,88.0,93.6
329,100.0,100.0,95658,0,0,-3,3,1,2,9.5,9.5,6,Harry,9.0,160,False,,2020-01-05T01:30:20.329363Z,52,95658.jpg,3.1,Maguire,10.6,False,,a,12,1,83,566023,31214,1085298,4628,1.7,16.0,Maguire,2430,1,0,7,29,0,0,0,2,0,0,5,466,571.6,166.1,331.0,107.3
330,0.0,0.0,55909,0,0,-3,3,0,2,0.0,0.0,0,Chris,0.0,223,False,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-30T19:00:16.913287Z,52,55909.jpg,0.0,Smalling,0.1,False,,n,12,1,0,1873,8,16600,13,0.0,0.0,Smalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
331,0.0,0.0,18892,0,0,-1,1,0,2,0.0,0.0,0,Ashley,0.0,224,False,Joined Inter Milan on a permanent deal on 17/1,2020-01-18T00:00:18.215118Z,54,18892.jpg,2.0,Young,0.3,False,,u,12,1,24,21214,14,40658,112,0.0,4.4,Young,953,0,0,2,10,0,0,0,5,0,0,0,158,155.6,316.6,18.0,49.1
332,100.0,100.0,184667,0,0,-2,2,0,2,4.2,4.2,6,Victor,3.7,225,False,,2020-02-17T22:00:17.332382Z,53,184667.jpg,2.9,Lindelöf,1.2,False,,a,12,1,69,90780,511,120032,671,0.7,13.0,Lindelöf,2160,1,0,6,26,1,0,0,4,0,0,4,390,405.0,60.9,73.0,53.9
333,100.0,100.0,106760,0,0,-1,1,0,2,6.8,6.8,7,Luke,6.3,226,False,,2020-01-05T02:00:15.777574Z,54,106760.jpg,2.4,Shaw,0.6,False,,a,12,1,39,46596,2190,138837,684,1.2,7.2,Shaw,1053,0,0,4,10,0,0,0,4,0,0,2,224,230.0,185.0,112.0,52.5
334,0.0,0.0,58893,0,0,-2,2,0,2,0.0,0.0,0,Marcos,0.0,227,False,Joined Estudiantes on loan until the end of the season on 30/1. - Expected back 01 Jul,2019-11-22T11:30:18.673309Z,48,58893.jpg,1.0,Rojo,0.1,False,,n,12,1,3,4798,2,11924,25,0.0,0.6,Rojo,121,0,0,0,2,0,0,0,1,0,0,0,9,20.2,1.9,6.0,2.8
335,100.0,100.0,197365,0,0,-1,1,0,2,2.5,2.5,0,Eric,2.0,228,False,,2019-07-26T12:00:09.210610Z,49,197365.jpg,6.0,Bailly,0.1,False,,a,12,1,6,7339,835,4233,930,0.4,1.2,Bailly,90,0,0,1,0,0,0,0,0,0,0,0,26,25.0,0.7,0.0,2.6
336,100.0,100.0,216051,0,0,-1,1,0,2,1.2,1.2,0,José Diogo,0.7,229,False,,2019-10-06T18:00:16.956732Z,49,216051.jpg,1.0,Dalot Teixeira,0.1,False,,a,12,1,4,1664,16,10963,50,0.1,0.8,Dalot,65,0,0,0,1,0,0,0,0,0,0,0,10,10.4,4.3,6.0,1.9
337,0.0,0.0,40002,0,0,-1,1,0,2,0.0,0.0,0,Matteo,0.0,230,False,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,49,40002.jpg,0.0,Darmian,0.0,False,,u,12,1,0,594,4,4906,9,0.0,0.0,Darmian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
338,100.0,100.0,76359,0,0,-2,2,0,2,0.5,0.5,0,Phil,0.0,231,False,,2019-09-25T22:00:12.876760Z,48,76359.jpg,1.0,Jones,0.2,False,,a,12,1,2,4949,47,13493,63,0.0,0.4,Jones,135,0,0,0,3,0,0,0,0,0,0,0,22,21.4,3.0,23.0,4.7
339,0.0,0.0,66749,0,0,0,0,0,4,0.0,0.0,0,Romelu,0.0,232,False,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,66749.jpg,0.0,Lukaku,0.3,False,,u,12,1,0,2240,38,31502,52,0.0,0.0,Lukaku,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
340,0.0,0.0,176297,0,0,4,-4,4,4,0.0,0.0,0,Marcus,0.0,233,False,Back injury - Expected back 17 May,2020-01-11T22:00:19.929400Z,89,176297.jpg,6.1,Rashford,9.8,False,,i,12,1,134,2965301,241,3685349,15863,0.0,15.1,Rashford,1876,14,5,4,23,0,0,2,2,0,0,26,494,677.0,379.4,965.0,202.3
341,100.0,75.0,220688,-1,1,-2,2,0,4,3.5,2.6,8,Mason,3.0,234,False,,2020-02-19T20:00:22.835690Z,43,220688.jpg,2.4,Greenwood,11.6,False,,a,12,1,51,1477433,28096,1755443,18885,0.7,11.9,Greenwood,573,5,0,1,8,0,0,0,0,0,0,7,205,230.6,105.8,275.0,60.7
342,100.0,100.0,51940,0,0,-1,1,1,1,6.8,6.8,6,David,6.3,235,False,,2019-10-15T20:30:15.609048Z,54,51940.jpg,3.4,de Gea,11.4,False,,a,12,1,91,890026,4869,1125535,4220,1.2,16.9,de Gea,2430,0,0,7,29,0,0,0,2,0,67,5,425,488.4,0.0,0.0,48.7
343,,,42899,0,0,-3,3,0,1,0.5,0.5,0,Sergio,0.0,236,False,,,47,42899.jpg,0.0,Romero,0.2,False,,a,12,1,0,5018,18,12059,69,0.0,0.0,Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
344,0.0,,6744,0,0,-2,2,0,1,0.5,0.5,0,Lee,0.0,237,False,Unknown - Expected back 09 May,2020-02-26T12:00:21.858182Z,48,6744.jpg,0.0,Grant,0.1,False,,i,12,1,0,744,11,4806,32,0.0,0.0,Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
345,0.0,0.0,74208,0,0,-2,2,0,3,0.0,0.0,0,Paul,0.0,238,False,Ankle injury - Unknown return date,2020-01-01T22:00:21.579969Z,83,74208.jpg,2.4,Pogba,2.8,False,,i,12,1,17,378443,40,750794,800,0.0,2.0,Pogba,521,0,2,1,5,0,0,1,0,0,0,0,80,130.2,215.6,118.0,46.5
346,100.0,100.0,148225,1,-1,5,-5,2,3,6.8,6.8,8,Anthony,6.3,239,False,,2020-01-05T02:00:15.811528Z,80,148225.jpg,5.3,Martial,15.1,False,,a,12,1,112,2928321,90933,2351141,13786,0.8,14.0,Martial,1710,10,3,8,20,0,0,1,1,0,0,7,294,509.2,298.7,821.0,163.2
347,0.0,0.0,37265,0,0,-2,2,0,3,0.0,0.0,0,Alexis,0.0,240,False,Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-09T10:00:14.686303Z,68,37265.jpg,0.0,Sánchez,0.4,False,,n,12,1,0,1569,23,44236,49,0.0,0.0,Sánchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
348,100.0,100.0,109322,0,0,-2,2,0,3,0.8,0.8,0,Jesse,0.3,241,False,,2020-01-10T16:00:14.508399Z,63,109322.jpg,1.2,Lingard,0.7,False,,a,12,1,25,60510,222,124607,340,0.0,4.0,Lingard,882,0,0,1,14,0,0,0,3,0,0,0,73,71.4,261.8,260.0,59.1
349,,,43670,0,0,-3,3,1,3,1.5,1.5,0,Juan,1.0,242,False,,,62,43670.jpg,2.2,Mata,0.4,False,,a,12,1,35,24437,153,41475,765,0.2,5.6,Mata,709,0,2,4,8,0,0,0,1,0,0,2,133,105.2,280.0,126.0,51.1
350,100.0,100.0,200617,0,0,-1,1,0,3,3.5,3.5,3,Daniel,3.0,243,False,,2019-09-18T13:00:18.535186Z,59,200617.jpg,3.3,James,6.2,False,,a,12,1,86,1805312,4565,1654774,11613,0.5,14.6,James,2076,3,6,6,27,0,0,0,3,0,0,2,289,392.4,400.3,534.0,132.5
351,,,101582,0,0,-2,2,0,3,3.2,3.2,3,Frederico,2.7,244,False,,,53,101582.jpg,1.9,Rodrigues de Paula Santos,0.3,False,,a,12,1,43,28244,1399,25551,993,0.5,8.1,Fred,1846,0,0,5,23,0,0,0,5,0,0,0,302,371.8,499.2,210.0,108.2
352,100.0,100.0,209041,0,0,-2,2,0,3,0.5,0.5,0,Angel,0.0,245,False,,2019-11-06T16:30:15.083893Z,48,209041.jpg,1.0,Gomes,0.1,False,,a,12,1,2,5639,67,11041,66,0.0,0.4,Gomes,19,0,0,0,1,0,0,0,0,0,0,0,7,4.2,24.8,2.0,3.1
353,,,156689,0,0,-1,1,0,3,1.8,1.8,0,Andreas,1.3,246,False,,,49,156689.jpg,2.5,Pereira,0.4,False,,a,12,1,58,125836,242,128355,1091,0.3,11.8,Pereira,1442,1,3,6,16,0,0,0,3,0,0,1,190,239.2,418.7,343.0,100.3
354,100.0,100.0,62398,0,0,-2,2,0,3,2.5,2.5,3,Nemanja,2.0,247,False,,2020-01-29T23:00:26.987873Z,48,62398.jpg,2.3,Matic,0.3,False,,a,12,1,23,16241,460,43257,248,0.4,4.8,Matic,778,0,0,5,7,0,0,0,1,0,0,0,124,146.8,119.9,37.0,30.3
355,100.0,75.0,195851,0,0,-1,1,0,3,0.8,0.6,1,Scott,0.3,248,False,,2019-12-26T20:30:10.514072Z,49,195851.jpg,3.1,McTominay,1.0,False,,a,12,1,56,395440,1169,405256,611,0.1,11.4,McTominay,1462,2,2,2,17,0,0,0,2,0,0,6,239,336.2,211.5,288.0,83.6
356,,,222677,0,0,-2,2,0,3,0.8,0.8,1,Tahith,0.3,249,False,,,43,222677.jpg,1.0,Chong,0.6,False,,a,12,1,3,96234,275,83919,858,0.1,0.7,Chong,34,0,0,0,0,0,0,0,0,0,0,0,6,1.4,1.1,6.0,0.7
357,,,232928,0,0,-2,2,0,3,0.5,0.5,0,James,0.0,250,False,,,43,232928.jpg,1.0,Garner,0.2,False,,a,12,1,1,28027,135,26861,237,0.0,0.2,Garner,8,0,0,0,1,0,0,0,0,0,0,0,3,2.2,2.8,0.0,0.5
358,0.0,0.0,180804,0,0,-1,1,0,2,0.0,0.0,0,Axel,0.0,481,False,Lack of match fitness - Unknown return date,2020-01-03T14:30:19.879114Z,44,180804.jpg,1.4,Tuanzebe,0.1,False,,i,12,1,7,7838,5,13035,50,0.0,1.6,Tuanzebe,187,0,0,0,3,0,0,0,0,0,0,0,30,17.6,6.2,0.0,2.4
359,,,232937,0,0,1,-1,1,2,2.2,2.2,0,Brandon,1.7,549,False,,,41,232937.jpg,3.2,Williams,5.7,False,,a,12,1,32,595372,8816,199059,16234,0.4,7.8,Williams,680,1,1,3,9,0,0,0,5,0,0,1,141,132.2,126.0,74.0,33.2
360,,,141746,1,-1,2,-2,1,3,7.8,7.8,14,Bruno Miguel,7.3,618,False,,,82,141746.jpg,7.3,Borges Fernandes,7.7,False,,a,12,1,22,559782,221530,23680,3492,0.9,2.7,Fernandes,270,1,2,3,0,0,0,0,1,0,0,3,70,115.4,107.9,65.0,28.8
361,,,58498,0,0,0,0,0,4,1.5,1.5,1,Odion,1.0,624,False,,,65,58498.jpg,1.0,Ighalo,0.5,False,,a,12,1,2,51044,1801,15202,8868,0.2,0.3,Ighalo,11,0,0,0,0,0,0,0,0,0,0,0,2,4.0,0.2,55.0,5.9
362,100.0,100.0,56983,0,0,-2,2,0,2,2.0,2.0,0,Matt,2.0,251,False,,2019-08-28T21:30:17.608501Z,53,56983.jpg,2.6,Ritchie,0.2,False,,a,13,4,21,17945,235,41125,719,0.4,4.0,Ritchie,562,0,0,3,8,0,0,0,2,0,0,0,109,101.0,200.0,24.0,32.4
363,100.0,100.0,119471,0,0,0,0,0,2,0.7,0.7,2,Fabian,0.7,252,False,,2019-12-28T20:30:23.359029Z,50,119471.jpg,2.9,Schär,1.2,False,,a,13,4,53,149366,1132,198395,661,0.1,10.6,Schär,1394,2,1,4,28,0,0,0,4,0,0,2,258,392.4,44.2,163.0,60.0
364,100.0,100.0,151119,0,0,-1,1,0,2,0.0,0.0,0,DeAndre,0.0,253,False,,2020-01-10T11:00:14.429012Z,44,151119.jpg,1.9,Yedlin,0.1,False,,a,13,4,23,12500,82,12420,99,0.0,5.2,Yedlin,772,1,0,1,11,0,0,0,3,0,0,0,96,130.4,95.1,41.0,26.8
365,,,57145,0,0,0,0,4,2,4.0,4.0,2,Federico,4.0,254,False,,,45,57145.jpg,3.3,Fernández,2.4,False,,a,13,4,70,216407,20841,65966,4482,0.9,15.6,Fernández,1627,2,2,4,25,0,0,0,4,0,0,10,323,507.2,61.9,173.0,74.1
366,0.0,0.0,106618,0,0,-1,1,0,2,0.0,0.0,0,Paul,0.0,255,False,Tendon Injury - Unknown return date,2020-01-11T17:00:17.061584Z,44,106618.jpg,2.8,Dummett,0.2,False,,i,13,4,44,24366,1,32212,153,0.0,10.0,Dummett,1227,0,0,5,20,1,0,0,2,0,0,4,230,265.2,63.1,50.0,37.7
367,50.0,0.0,109528,0,0,-2,2,1,2,0.0,0.0,0,Javier,0.0,256,False,Hamstring injury - 50% chance of playing,2020-01-02T01:00:17.276147Z,43,109528.jpg,2.9,Manquillo,0.1,False,,d,13,4,32,23844,4,27796,146,0.0,7.4,Manquillo,800,0,1,3,12,0,0,0,2,0,0,4,137,123.4,41.6,26.0,19.2
368,100.0,100.0,77359,0,0,-1,1,1,2,0.0,0.0,0,Florian,0.0,257,False,,2020-01-24T13:30:15.735988Z,44,77359.jpg,4.0,Lejeune,0.1,False,,a,13,4,24,8206,72,3847,633,0.0,5.5,Lejeune,440,2,0,1,10,0,0,0,0,0,0,1,88,132.0,12.6,81.0,22.5
369,100.0,100.0,101148,0,0,-2,2,1,2,2.3,2.3,1,Jamaal,2.3,258,False,,2019-11-09T17:30:13.080996Z,43,101148.jpg,3.1,Lascelles,4.2,False,,a,13,4,52,332165,9427,505337,3550,0.5,12.1,Lascelles,1450,1,0,5,25,0,0,0,2,0,0,3,260,297.2,14.4,110.0,42.2
370,0.0,0.0,58845,0,0,-2,2,1,2,0.0,0.0,0,Ciaran,2.3,259,False,Ankle injury - Unknown return date,2020-02-16T18:30:15.746030Z,43,58845.jpg,3.5,Clark,0.3,False,,i,13,4,49,66430,9,65023,1401,0.5,11.4,Clark,1186,2,0,4,14,0,0,0,3,0,0,2,216,331.4,14.9,128.0,47.6
371,100.0,100.0,196118,0,0,-4,4,0,4,0.0,0.0,0,Yoshinori,0.0,260,False,,2020-01-05T01:00:12.204380Z,51,196118.jpg,1.1,Muto,0.1,False,,a,13,4,8,6349,65,13228,23,0.0,1.6,Muto,201,0,0,0,6,0,0,0,0,0,0,0,22,12.6,15.1,12.0,3.7
372,0.0,0.0,61316,0,0,0,0,0,4,0.0,0.0,0,Jose Luis,0.0,261,False,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,61316.jpg,0.0,Mato Sanmartín,0.0,False,,u,13,4,0,1224,5,4001,4,0.0,0.0,Joselu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
373,,,67089,0,0,0,0,1,1,4.0,4.0,4,Martin,4.0,262,False,,,50,67089.jpg,3.9,Dubravka,1.9,False,,a,13,4,104,145238,8490,102711,1936,0.8,20.8,Dubravka,2430,0,0,7,41,0,0,0,0,0,112,6,530,821.8,0.0,0.0,82.3
374,100.0,100.0,59735,0,0,-2,2,0,1,0.0,0.0,0,Karl,0.0,263,False,,2019-12-21T00:30:21.220532Z,43,59735.jpg,0.0,Darlow,0.1,False,,a,13,4,0,2020,21,6406,35,0.0,0.0,Darlow,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
375,0.0,0.0,155503,0,0,0,0,0,1,0.0,0.0,0,Frederick,0.0,264,False,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,155503.jpg,0.0,Woodman,0.8,False,,n,13,4,0,24776,26,43534,441,0.0,0.0,Woodman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
376,100.0,100.0,179018,0,0,-2,2,1,3,2.0,2.0,1,Miguel,2.0,266,False,,2020-01-05T01:00:12.220809Z,58,179018.jpg,2.8,Almirón,0.7,False,,a,13,4,73,86586,1893,92219,2734,0.3,12.6,Almirón,2190,2,1,8,37,0,0,0,5,0,0,5,223,295.0,222.7,433.0,94.8
377,75.0,25.0,104953,0,0,-2,2,0,3,0.0,0.0,0,Christian,0.0,267,False,Illness - 75% chance of playing,2020-02-21T11:00:13.472456Z,53,104953.jpg,2.0,Atsu,0.1,False,,d,13,4,36,23327,3,28141,149,0.0,6.8,Atsu,732,0,3,3,14,0,0,0,2,0,0,0,102,121.0,186.7,55.0,36.3
378,0.0,0.0,76542,0,0,-3,3,0,3,0.0,0.0,0,Sung-yueng,0.0,268,False,Contract terminated by mutual consent on 31/1,2020-01-10T11:00:14.512940Z,47,76542.jpg,1.3,Ki,0.0,False,,u,13,4,4,1302,6,5030,12,0.0,0.9,Ki Sung-yueng,135,0,0,0,6,0,0,0,0,0,0,0,18,17.8,39.8,0.0,5.8
379,50.0,0.0,50232,0,0,-1,1,0,3,0.0,0.0,0,Jonjo,0.0,269,False,Hamstring injury - 50% chance of playing,2020-01-31T01:00:23.633399Z,49,50232.jpg,4.3,Shelvey,0.6,False,,d,13,4,64,224700,59,219863,1931,0.0,13.1,Shelvey,1159,5,0,4,18,0,0,0,1,0,0,9,261,358.8,354.6,181.0,89.6
380,100.0,100.0,180135,0,0,0,0,0,3,1.3,1.3,1,Sean,1.3,270,False,,2019-10-27T16:30:09.941612Z,50,180135.jpg,1.8,Longstaff,0.3,False,,a,13,4,36,21235,307,52506,259,0.3,7.2,Longstaff,1286,0,2,2,24,0,0,0,2,1,0,0,156,198.0,215.3,128.0,54.2
381,100.0,100.0,153127,0,0,-2,2,0,3,0.7,0.7,0,Isaac,0.7,271,False,,2019-09-29T18:00:18.547838Z,43,153127.jpg,2.5,Hayden,4.9,False,,a,13,4,55,482921,7434,596396,12398,0.2,12.8,Hayden,1797,1,3,5,32,0,0,0,4,1,0,2,239,299.4,153.5,163.0,61.5
382,100.0,100.0,38290,0,0,-2,2,0,2,1.0,1.0,2,Danny,1.0,332,False,,2020-01-18T17:00:23.009627Z,53,38290.jpg,1.3,Rose,1.3,False,,a,13,4,20,114487,665,218009,543,0.2,3.8,Rose,1062,0,0,1,19,0,0,0,5,0,0,0,159,191.0,184.7,38.0,41.5
383,100.0,75.0,180974,0,0,-5,5,0,4,1.7,1.3,1,Joelinton Cássio,1.7,466,False,,2020-02-21T11:00:13.811149Z,55,180974.jpg,2.2,Apolinário de Lira,0.9,False,,a,13,4,59,145009,1628,246245,1090,0.3,10.7,Joelinton,2115,1,2,5,36,0,0,0,5,0,0,3,169,244.4,346.4,460.0,105.2
384,0.0,0.0,58771,0,0,-2,2,0,3,0.0,0.0,0,Jack,0.0,482,False,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2019-09-18T22:00:13.777925Z,43,58771.jpg,0.0,Colback,0.1,False,,n,13,4,0,23873,106,24069,93,0.0,0.0,Colback,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
385,0.0,0.0,114243,0,0,-2,2,0,3,0.0,0.0,0,Jacob,0.0,483,False,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T16:30:11.441250Z,48,114243.jpg,0.0,Murphy,0.0,False,,n,13,4,0,248,1,1371,4,0.0,0.0,Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
386,0.0,0.0,92159,0,0,-1,1,1,2,0.0,0.0,0,Jetro,0.0,498,False,Knee injury - Unknown return date,2020-01-18T19:30:18.512868Z,44,92159.jpg,3.4,Willems,0.9,False,,i,13,4,64,363555,25,335461,3049,0.0,14.5,Willems,1492,2,2,3,24,0,0,0,0,0,0,6,283,345.4,196.0,198.0,74.1
387,0.0,0.0,155513,0,0,-2,2,0,3,0.0,0.0,0,Rolando,0.0,499,False,Joined Motherwell on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T23:00:20.689971Z,48,155513.jpg,0.0,Aarons,0.0,False,,n,13,4,0,1539,4,4428,14,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
388,100.0,100.0,170137,0,0,-1,1,0,3,2.3,2.3,2,Allan,2.3,500,False,,2020-01-21T22:30:17.332256Z,54,170137.jpg,2.8,Saint-Maximin,0.5,False,,a,13,4,44,73475,4785,80312,1182,0.4,8.1,Saint-Maximin,1163,1,2,4,13,0,0,0,0,0,0,0,161,217.2,266.5,351.0,83.4
389,0.0,0.0,111773,0,0,-2,2,0,2,0.0,0.0,0,Emil,0.0,519,False,Ankle injury - Expected back 07 Mar,2020-01-24T13:30:16.270611Z,43,111773.jpg,1.9,Krafth,0.1,False,,i,13,4,21,4652,4,7098,52,0.0,4.9,Krafth,561,0,0,2,12,0,0,0,0,0,0,0,107,77.2,12.1,32.0,12.2
390,0.0,0.0,40142,0,0,-1,1,0,4,0.0,0.0,0,Andy,0.0,520,False,Hip injury - Unknown return date,2020-01-17T12:30:18.951493Z,54,40142.jpg,1.9,Carroll,0.1,False,,i,13,4,25,13641,9,20911,113,0.0,4.6,Carroll,507,0,3,2,7,0,0,0,1,0,0,0,75,113.6,120.0,162.0,39.9
391,,,223175,0,0,0,0,1,3,0.0,0.0,0,Matthew,0.0,540,False,,,45,223175.jpg,3.6,Longstaff,0.2,False,,a,13,4,25,47452,142,37503,453,0.0,5.6,Matthew Longstaff,544,2,0,1,9,0,0,0,1,0,0,2,98,101.8,51.1,29.0,18.2
392,100.0,100.0,104547,0,0,0,0,0,4,0.3,0.3,1,Dwight,0.3,554,False,,2020-01-11T17:00:17.861465Z,50,104547.jpg,1.3,Gayle,0.0,False,,a,13,4,13,5547,115,5035,45,0.1,2.6,Gayle,197,0,1,0,6,0,0,0,0,0,0,0,37,31.2,28.9,17.0,7.6
393,,,19838,0,0,0,0,0,1,0.0,0.0,0,Robert,0.0,573,False,,,40,19838.jpg,0.0,Elliot,0.1,False,,a,13,4,0,7619,104,2553,168,0.0,0.0,Elliot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
394,,,232957,0,0,0,0,0,3,0.0,0.0,0,Thomas,0.0,598,False,,,45,232957.jpg,0.0,Allan,0.0,False,,a,13,4,0,782,82,313,50,0.0,0.0,Allan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
395,0.0,0.0,232977,-1,1,-1,1,0,2,0.0,0.0,0,Kelland,0.0,599,False,Joined Mansfield Town on loan until the end of the season on 28/1. - Expected back 01 Jul,2020-01-29T10:30:22.945557Z,39,232977.jpg,0.0,Watts,0.0,False,,n,13,4,0,1557,1058,531,172,0.0,0.0,Watts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
396,,,156069,0,0,0,0,0,2,0.0,0.0,0,Liam,0.0,610,False,,,40,156069.jpg,0.0,Gibson,0.0,False,,a,13,4,0,1210,173,346,88,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
397,,,126407,0,0,0,0,0,3,1.7,1.7,1,Nabil,1.7,612,False,,,50,126407.jpg,1.7,Bentaleb,0.0,False,,a,13,4,5,3081,212,1181,228,0.3,1.0,Bentaleb,270,0,0,1,5,0,0,0,2,0,0,0,36,41.6,56.2,3.0,10.1
398,0.0,,116543,0,0,0,0,0,3,0.0,0.7,-1,Valentino,0.7,614,False,Suspended until 07 Mar,2020-02-22T18:00:19.527983Z,55,116543.jpg,0.7,Lazaro,0.0,False,,s,13,4,2,1193,20,691,260,0.1,0.4,Lazaro,199,0,0,0,3,0,0,0,0,1,0,0,14,17.2,48.1,8.0,7.4
399,0.0,0.0,84384,0,0,-2,2,0,2,0.0,0.0,0,Timm,0.0,272,False,Knee injury - Unknown return date,2019-08-27T21:30:10.685404Z,43,84384.jpg,0.0,Klose,0.0,False,,i,14,45,0,824,4,5896,11,0.0,0.0,Klose,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
400,100.0,100.0,198826,0,0,-1,1,0,2,-1.0,-0.5,0,Ben,0.0,273,False,,2020-01-18T19:30:17.891258Z,44,198826.jpg,1.3,Godfrey,0.1,False,,a,14,45,24,13782,67,23421,56,0.0,5.5,Godfrey,1654,0,0,2,38,0,0,0,2,1,0,0,288,380.4,19.9,58.0,46.1
401,100.0,100.0,232980,0,0,-2,2,0,2,1.7,2.2,0,Maximillian,2.7,274,False,,2019-12-27T23:30:16.214403Z,43,232980.jpg,1.8,Aarons,1.1,False,,a,14,45,45,60844,913,164169,1215,0.6,10.5,Aarons,2250,0,1,4,47,0,0,0,6,0,0,1,339,360.6,298.6,206.0,86.6
